ID,Link,Name,DiscountedPrice,DiscountedPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
329429,https://www.thegioididong.com/laptop/hp-victus-16-r0283tx-i5-ad9t3pa,Laptop HP Gaming VICTUS 16 r0283TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (AD9T3PA),21590000.0,-27%,HP,5,,"Laptop HP VICTUS 16 r0283TX i5 13500H (AD9T3PA) là một lựa chọn lý tưởng không chỉ cho game thủ mà còn dành cho những ai làm công việc sáng tạo nội dung hay xử lý đồ họa. Với cấu hình mạnh mẽ, thiết kế đa năng, chiếc laptop này đáp ứng tốt mọi nhu cầu, từ giải trí đến công việc chuyên nghiệp.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13500H,2.6GHz,5200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"4-cell, 70Wh",16.1,Windows 11 Home SL,Full HD (1920 x 1080),"HDMI
1 x Headphone/microphone combo
LAN (RJ45)
1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)
3 x USB A"
328946,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71043888,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71043888),21490000.0,NaN,Dell,5,1 đánh giá,"Laptop Dell Inspiron 15 3530 i7 1355U (71043888) - một giải pháp tuyệt vời không chỉ cho công việc mà còn đáp ứng hoàn hảo nhu cầu giải trí đa phương tiện. Khám phá ngay siêu phẩm này tại Thế Giới Di Động, sản phẩm với những tính năng vượt trội cùng thiết kế tinh tế nhưng lại sở hữu mức giá cực kỳ hấp dẫn.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 1355U,1.7GHz,2666 MHz,512 GB SSD NVMe PCIe,"4-cell, 54Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
HDMI
1 x Headphone/microphone combo
USB 3.0
USB Type-C"
328473,https://www.thegioididong.com/laptop/dell-vostro-3530-i5-80gg93,Laptop Dell Vostro 3530 i5 1335U/16GB/512GB/120Hz/OfficeHS/Win11 (80GG93),18490000.0,-7%,Dell,4.9,1 đánh giá,"Laptop Dell Vostro 3530 i5 1335U (80GG93) được định hình thiết kế riêng biệt cho dân văn phòng và sinh viên trong phân khúc giá tầm trung. Sản phẩm này không chỉ mang lại hiệu suất tuyệt vời cho nhiều tác vụ mà còn sở hữu ngoại hình hiện đại, thời thượng, hứa hẹn sẽ chinh phục ngay cả những người dùng khó tính nhất.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1335U,1.3GHz,2666 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
1 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
USB Type-C"
313627,https://www.thegioididong.com/laptop/lenovo-ideapad-1-15alc7-r7-82r400c1vn,Laptop Lenovo Ideapad 1 15ALC7 R7 5700U/16GB/512GB/Win11 (82R400C1VN),13190000.0,-8%,Lenovo,5,9 đánh giá,"Laptop Lenovo Ideapad 1 15ALC7 R7 5700U (82R400C1VN) không chỉ là một sản phẩm phù hợp cho sinh viên mà còn dành cho những người đi làm. Hội tụ từ cấu hình ổn định, thiết kế thanh lịch cùng vô vàn tính năng nổi bật. Với tất cả những ưu điểm trên, thiết bị này thực sự là một sự lựa chọn lý tưởng cho mọi người trong việc đáp ứng nhu cầu làm việc, giải trí hàng ngày.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280) / 512 GB (2242))",42 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
1 x USB Type-C (chỉ hỗ trợ truyền dữ liệu)"
317709,https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn229w,Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W),22190000.0,-14%,Asus,4.9,14 đánh giá,"Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H (HN229W) với cấu trúc mạnh mẽ, hiệu năng vượt trội cùng mức giá hoàn toàn ưu đãi tại Thế Giới Di Động. Đây chính xác là mẫu laptop gaming được thiết kế dành riêng cho những anh em đam mê thể thao điện tử, đáp ứng đầy đủ đến cả những công việc thiết kế, sáng tạo.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12500H,2.5GHz,3200 MHz,"1 TB SSD M.2 PCIe
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1 TB)","4-cell, 56Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB Type-C 3.2 (hỗ trợ DisplayPort / G-SYNC)
2 x USB 3.2
HDMI
1 x Thunderbolt 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
327896,https://www.thegioididong.com/laptop/asus-fa507nvr-r7-lp007w,Laptop Asus TUF Gaming A15 FA507NVR R7 7435HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP007W),26690000.0,-9%,Asus,4.9,,"Laptop Asus Gaming TUF A15 FA507NVR R7 7435HS (LP007W) sở hữu hiệu năng mạnh mẽ không chỉ mang đến khả năng chiến game cực đỉnh mà còn hỗ trợ tốt trong các công việc đồ họa hay lập trình. Kiểu dáng của chiếc laptop này cũng cực ngầu, thể hiện được phong cách mạnh mẽ của các game thủ.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 7 - 7435HS,3.1GHz,4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","4-cell, 90Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC)
2 x USB 3.2
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
326059,https://www.thegioididong.com/laptop/hp-victus-16-s0078ax-r5-8c5n7pa?utm_flashsale=1,Laptop HP Gaming VICTUS 16 s0078AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (8C5N7PA),22690000.0,-17%,HP,5,,"Việc sở hữu một chiếc laptop gaming mạnh mẽ là điều không thể thiếu để các game thủ chinh phục mọi trận chiến. Nắm bắt được điều đó HP đã cho ra mắt sản phẩm laptop HP Gaming VICTUS 16 s0078AX R5 7640HS (8C5N7PA) - cỗ máy chiến game được trang bị cấu hình ấn tượng, thiết kế thời thượng cùng khả năng tản nhiệt vượt trội, sẵn sàng cùng bạn bứt phá mọi giới hạn.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 5 - 7640HS,4.30 GHz,5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","4-cell, 70Wh",16.1,Windows 11 Home SL,Full HD (1920 x 1080),"3 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
327507,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007,Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H/16GB/512GB/Win11 (NX.KQ8SV.007),18290000.0,-12%,Acer,5,2 đánh giá,"Acer không ngừng gây ấn tượng với những dòng sản phẩm mới đáp ứng hoàn hảo nhu cầu khách hàng. Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H (NX.KQ8SV.007) với cấu hình ""độc lạ"" bất ngờ nhưng vô cùng mạnh mẽ, RAM cơ bản cao 16 GB, ngoại hình đẹp mắt,... là những thông số vô cùng tốt để giải quyết các công việc phức tạp và nhu cầu giải trí đa phương tiện.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 13620H,2.4GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 50Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 4, DisplayPort và Thunderbolt 4)"
313332,https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),21490000.0,-32%,Acer,5,12 đánh giá,"Trải nghiệm giải trí đỉnh cao nhờ hiệu năng từ con chip Intel Core i7 dòng H series hiệu năng cao cùng ngoại hình độc đáo, laptop Acer Gaming Nitro 5 AN515 58 769J i7 12700H (NH.QFHSV.003) chắc chắn sẽ trở thành trợ thủ đắc lực cho người dùng trong những chiến trường ảo đầy kịch tính hay những tác vụ văn phòng và đồ hoạ chuyên nghiệp.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Alder Lake - 12700H,2.30 GHz,3200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng
Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)",NaN,15.6,NaN,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4)
LAN (RJ45)"
325586,https://www.thegioididong.com/laptop/msi-cyborg-14-a13ve-i7-090vn,Laptop MSI Gaming Cyborg 14 A13VE i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (090VN),27190000.0,NaN,MSI,5,,Laptop MSI Gaming Cyborg 14 A13VE i7 13620H (090VN) không chỉ là sở hữu ngoại hình mạnh mẽ mà còn là một cộng sự đáng tin cậy cho cả game thủ và những chuyên gia thiết kế đồ họa chuyên nghiệp. Với một mức giá hợp lý bạn đã có thể sở hữu ngay một bộ cấu hình hoàn hảo cho những trận game bất tận đầy giải trí.,Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"3-cell, 53.5Wh",14,Windows 11 Home SL,Full HD+ (1920 x 1200),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
328947,https://www.thegioididong.com/laptop/dell-inspiron-16-5640-core-7-khpf5,Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/OfficeHS/Win11 (KHPF5),26990000.0,-8%,Dell,5,,"Được trang bị vi xử lý Intel Core 7 thế hệ 14 và card đồ họa rời MX, laptop Dell Inspiron 16 5640 Core 7 150U (KHPF5) hứa hẹn sẽ trở thành người bạn đồng hành đáng tin cậy cho cả công việc và giải trí. Chiếc laptop này đáp ứng mọi yêu cầu tác vụ, từ những công việc cơ bản đến các nhiệm vụ đồ họa.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5200 MHz,1 TB SSD M.2 PCIe,"4-cell, 54Wh",16,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD+ (1920 x 1200),"2 x USB 3.2
HDMI
1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort 1.4)
1 x Headphone/microphone combo"
319657,https://www.thegioididong.com/laptop/acer-nitro-v-anv15-51-53ne-i5-nhqnasv002,Laptop Acer Gaming Nitro V ANV15 51 53NE i5 13420H/16GB/512GB/4GB RTX2050/144Hz/Win11 (NH.QNASV.002),20690000.0,-13%,Acer,5,,"Laptop Acer Gaming Nitro V ANV15 51 53NE i5 13420H (NH.QNASV.002) sở hữu diện mạo ""thoát ly"" hoàn toàn so với thế hệ tiền nhiệm, sắc sảo và cá tính hơn, đi kèm với đó là hiệu năng vượt trội từ con chip Intel Gen 13 dòng H để bạn chinh phục các tựa game đỉnh cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13420H,2.1GHz,5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","4-cell, 57Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4)
LAN (RJ45)"
326194,https://www.thegioididong.com/laptop/dell-vostro-3520-i5-71030559,Laptop Dell Vostro 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (71030559),16490000.0,NaN,Dell,5,1 đánh giá,"Laptop Dell Vostro 3520 i5 1235U (71030559) sở hữu ngoại hình thanh lịch, hiện đại với gam màu xám trang nhã, cùng viền màn hình mỏng tạo nên tổng thể gọn nhẹ, tinh tế. Laptop được trang bị con chip Intel thế hệ 12 có khả năng xử lý mượt mà mọi tác vụ học tập, văn phòng, thậm chí cả đồ họa cơ bản.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,2666 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
LAN (RJ45)"
331749,https://www.thegioididong.com/laptop/asus-s5507qa-x1e-78-100-ma090ws,Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/OfficeHS/Win11 (MA090WS),28990000.0,-17%,Asus,5,,"Trong phân khúc laptop cao cấp, laptop Asus Vivobook S 15 S5507QA X1E 78 100 (MA090WS) hội tụ khá nhiều yếu tố như đồ hoạ tốt, thiết kế đẹp mắt cùng hiệu năng cao. Với sự góp mặt của chip Snapdragon mới, màn hình OLED ngập sắc màu, đây chính là công cụ hoàn hảo cho những ai đam mê sáng tạo, cần một thiết bị không chỉ mạnh mà còn thẩm mỹ và linh hoạt.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,NaN,NaN,"3-cell Li-ion, 70 Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,2.8K (2880 x 1620) - OLED,"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
2 x USB Type-C with USB 4.0 (hỗ trợ DisplayPort, Power Delivery)"
325699,https://www.thegioididong.com/laptop/acer-aspire-a515-58gm-53pz-i5-nxkq4sv008,Laptop Acer Gaming Aspire 5 A515 58GM 53PZ i5 13420H/8GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.008),15690000.0,-23%,Acer,5,1 đánh giá,"Laptop Acer Gaming Aspire 5 A515 58GM 53PZ i5 13420H (NX.KQ4SV.008) nổi lên như một ""ngôi sao sáng"" trong phân khúc laptop cận trung cấp, thu hút sự chú ý của đông đảo người dùng. Sở hữu thiết kế tinh tế, hiệu năng ấn tượng từ chip Intel thế hệ 13 cùng mức giá hợp lý, sản phẩm này hứa hẹn sẽ mang đến cho bạn trải nghiệm giải trí và làm việc tuyệt vời.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",50 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB, Thunderbolt 4)
LAN (RJ45)"
313973,https://www.thegioididong.com/laptop/hp-gaming-victus-16-r0130tx-i5-8c5n5pa,Laptop HP Gaming VICTUS 16 r0130TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N5PA),21590000.0,-27%,HP,5,2 đánh giá,"Laptop HP Gaming VICTUS 16 r0130TX i5 13500H (8C5N5PA) là phiên bản cải tiến mới từ dòng HP Gaming VICTUS 15, mang trong mình sự mạnh mẽ với card đồ họa RTX 3050 mới và thiết kế đặc biệt, chắc chắn sẽ đánh bại mọi kỳ vọng của các game thủ.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5200 MHz,512 GB SSD NVMe PCIe,"4-cell, 70Wh",16.1,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
LAN (RJ45)
1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
327710,https://www.thegioididong.com/laptop/msi-modern-14-c13m-i5-611vn,Laptop MSI Modern 14 C13M i5 1335U/16GB/512GB/Win11 (611VN),14190000.0,-23%,MSI,5,,"Laptop MSI Modern 14 C13M i5 1335U (611VN) sẽ là một người cộng sự lý tưởng cho bạn trong phân khúc laptop học tập - văn phòng khi sở hữu cấu hình mạnh mẽ từ CPU Intel Core i5 cùng những tính năng thiết kế nổi bật. Laptop còn sở hữu kiểu dáng thời thượng, gọn nhẹ phù hợp với người dùng cần một thiết bị có tính di động.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1335U,1.3GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-Cell, 39.3 Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
2 x USB 2.0"
332371,https://www.thegioididong.com/laptop/lenovo-thinkpad-e14-ultra-7-21m70051vn,Laptop Lenovo ThinkPad E14 Ultra 7 155H/32GB/1TB/Win11 (21M70051VN),31790000.0,-5%,Lenovo,5,,"Trong thế giới của công nghệ, hiệu suất và tính linh hoạt luôn là yếu tố hàng đầu, laptop Lenovo ThinkPad E14 Ultra 7 155H (21M70051VN) đã khẳng định vị thế của mình như một cỗ máy hoàn hảo cho dân kỹ thuật và thiết kế. Với cấu hình mạnh mẽ, thiết kế tinh tế cùng màn hình 2.2K ""cực thuyết phục"", chiếc laptop này mang lại những trải nghiệm vượt trội, đáp ứng nhu cầu của các chuyên gia trong những lĩnh vực đòi hỏi hiệu suất cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5600 MHz,1 TB SSD NVMe PCIe Gen 4,47 Wh,14,Windows 11 Home SL,2.2K,"1 x USB 3.2
HDMI
1 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery 3.0 và DisplayPort 2.1)
1 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4)
1 x Headphone/microphone combo
LAN (RJ45)
1 x USB 3.2 (Always on)"
333101,https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i7-hni7mw?utm_flashsale=1,Laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HNi7MW),23690000.0,-12%,Asus,5,,"Nếu bạn đang tìm kiếm một chiếc laptop gaming đáng giá trong phân khúc tầm trung thì laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H (HNi7MW) chính là lựa chọn không thể bỏ qua. Với cấu hình mạnh mẽ, thiết kế hiện đại và nhiều tính năng hỗ trợ tối ưu, chiếc máy này không chỉ dành riêng cho game thủ mà còn là công cụ đắc lực cho các tác vụ sáng tạo và công việc hàng ngày.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,3200 MHz,"512 GB SSD NVMe PCIe
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1 TB)","4-cell, 56Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB Type-C 3.2 (hỗ trợ DisplayPort / G-SYNC)
2 x USB 3.2
HDMI
1 x Thunderbolt 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
326823,https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0094tu-ultra-5-a19c4pa?utm_flashsale=1,Laptop HP Envy x360 14 fc0094TU Ultra 5 125U/16GB/512GB/Win11 (A19C4PA),28290000.0,NaN,HP,4.9,,"Laptop HP Envy x360 14 fc0094TU Ultra 5 125U (A19C4PA) được thừa hưởng nét cao cấp sang trọng qua nhiều thế hệ máy. Laptop còn được tích hợp với vi xử lý AI Intel Core Ultra mới nhất, đem lại hiệu suất vượt trội, màn hình OLED 2.8K sắc nét cùng đa dạng các tính năng hữu ích khác cho nhu cầu công việc và sinh hoạt của người dùng.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,6400 MHz,512 GB SSD NVMe PCIe,"3-cell Li-ion, 59 Wh",14,Windows 11 Home SL,2.8K (2880 x 1800) - OLED 16:10,"2 x USB Type-A
HDMI
1 x USB Type-C (USB Power Delivery, DisplayPort 2.1)
1 x Thunderbolt 4 with USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 2.1)
1 x Headphone/microphone combo"
326280,https://www.thegioididong.com/laptop/msi-katana-a15-ai-b8vg-r7-465vn,Laptop MSI Gaming Katana A15 AI B8VG R7 8845HS/16GB/1TB/8GB RTX4070/144Hz/Win11 (465VN),32690000.0,-18%,MSI,4.9,,"MSI - gã khổng lồ trong làng laptop gaming, một lần nữa khẳng định vị thế tiên phong của mình với siêu phẩm laptop MSI Gaming Katana A15 AI B8VG R7 8845HS (465VN). Chiếc laptop này không chỉ là một cỗ máy chiến game mạnh mẽ mà còn là một kiệt tác nghệ thuật với thiết kế đỉnh cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5600 MHz,1 TB SSD M.2 PCIe,"3-cell, 53.5Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
328945,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71043885,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043885),18490000.0,-7%,Dell,4.9,,"Bạn đang tìm kiếm chiếc laptop giải quyết được nhiều tác vụ từ học tập đến công việc nhưng chỉ với mức giá dưới 20 triệu thì laptop Dell Inspiron 15 3530 i5 1334U (71043885) là sản phẩm phù hợp với bạn. Máy không những sở hữu hiệu năng mạnh mẽ từ chip Intel thế hệ 13, thiết kế hiện đại mà còn đi kèm Office Home & Student vĩnh viễn và Keep Your Hard Drive tiện lợi.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1334U,1.3GHz,2666 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
1 x USB 3.2
HDMI
1 x Headphone/microphone combo
USB Type-C"
330165,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-p16wd2,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (P16WD2),17490000.0,-8%,Dell,5,,"Nếu bạn đang tìm kiếm một chiếc laptop với mức giá hợp lý, hiệu năng ổn định và kiểu dáng hiện đại, laptop Dell Inspiron 15 3530 i5 1334U (P16WD2) là lựa chọn đáng cân nhắc. Với giá dưới 20 triệu đồng, chiếc laptop này mang đến sự cân bằng hoàn hảo giữa công nghệ tiên tiến và sự tinh tế trong thiết kế, hứa hẹn đáp ứng mọi nhu cầu từ học tập, làm việc đến giải trí đa phương tiện ở nhiều nền tảng khác nhau.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,2666 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
1 x USB 3.2
HDMI
1 x Headphone/microphone combo
USB Type-C"
334440,https://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14irh9-i5-83kx003wvn,Laptop Lenovo IdeaPad 5 2in1 14IRH9 i5 13420H/16GB/512GB/Win11 (83KX003WVN),20990000.0,NaN,Lenovo,4.9,,"Laptop Lenovo IdeaPad 5 2in1 14IRH9 i5 13420H (83KX003WVN) là sự kết hợp hoàn hảo giữa tính di động và hiệu năng mạnh mẽ. Màn hình cảm ứng sắc nét đi kèm bút cảm ứng cho phép bạn thỏa sức sáng tạo và làm việc một cách linh hoạt. Bản lề xoay gập 360 độ biến chiếc laptop thành máy tính bảng chỉ trong tích tắc, đáp ứng mọi nhu cầu sử dụng. Bên trong, vi xử lý Intel thế hệ mới nhất mang đến hiệu suất vượt trội cho mọi tác vụ. Đây chính là người bạn đồng hành lý tưởng cho công việc, học tập và giải trí.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13420H,2.1GHz,5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",57Wh,14,Windows 11 Home SL,"WUXGA, OLED","1 x USB 3.2
HDMI
1 x Headphone/microphone combo
2 x USB-C (hỗ trợ USB 3.2, USB Power Delivery 3.1 và DisplayPort 1.4)
1 x USB 3.2 (Always on)"
326574,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-15iru9-core-5-83d0000evn,Laptop Lenovo Ideapad Slim 5 15IRU9 Core 5 120U/16GB/512GB/Win11 (83D0000EVN),17690000.0,-18%,Lenovo,5,,"Nổi bật trong phân khúc laptop học tập - văn phòng, chiếc laptop Lenovo IdeaPad Slim 5 15IRU9 Core 5 120U (83D0000EVN) sở hữu ngoại hình thanh lịch, hiện đại, mang đến phong cách thời thượng cho học sinh, sinh viên và nhân viên văn phòng.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,5200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",57Wh,15.3,Windows 11 Home SL,WUXGA,"2 x USB Type-C 3.2 (hỗ trợ Power Delivery 3.0 và DisplayPort 1.4)
1 x USB 3.2
HDMI
1 x Headphone/microphone combo
1 x USB 3.2 (Always on)"
